Index,News Source,URL,Parent entity,Child Entity,Sentiment,Weight,Confidence Score,Cost,Summary (upto 10 words)
593,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-on-d-street-today-in-terms-of-volume/articleshow/118345875.cms,Wipro,Economics,Positive,0.475,0.206,0,Share market update: Most active stocks on D-Street today in
594,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-on-d-street-today-in-terms-of-volume/articleshow/118830568.cms,Wipro,Economics,Positive,0.475,0.136,0,Share market update: Most active stocks on D-Street today in
595,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-on-d-street-today-in-terms-of-volume/articleshow/118874300.cms,Wipro,Economics,Positive,0.4,0.192,0,Share market update: Most active stocks on D-Street today in
596,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-on-d-street-today-in-terms-of-volume/articleshow/120368578.cms,Wipro,Economics,Positive,0.475,0.208,0,Share market update: Most active stocks on D-Street today in
597,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-on-d-street-today-in-terms-of-volume/articleshow/122379402.cms,Wipro,Economics,Positive,0.4,0.188,0,Share market update: Most active stocks on D-Street today in
598,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-on-d-street-today-in-terms-of-volume/articleshow/122807151.cms,Wipro,Economics,Positive,0.4,0.19,0,Share market update: Most active stocks on D-Street today in
599,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-down-as-market-falls/articleshow/107492332.cms,Wipro,Economics,Positive,0.4,0.233,0,Stock market update: Fertilisers stocks down as market falls
600,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-down-as-market-falls/articleshow/107629570.cms,Wipro,Economics,Positive,0.4,0.197,0,Stock market update: Fertilisers stocks down as market falls
601,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-down-as-market-falls/articleshow/108237991.cms,Wipro,Economics,Positive,0.4,0.233,0,Stock market update: Fertilisers stocks down as market falls
602,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-down-as-market-falls/articleshow/108254812.cms,Wipro,Economics,Positive,0.4,0.195,0,Stock market update: Fertilisers stocks down as market falls
603,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-down-as-market-falls/articleshow/108511543.cms,Wipro,Economics,Positive,0.4,0.14,0,Stock market update: Fertilisers stocks down as market falls
604,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-down-as-market-falls/articleshow/108779561.cms,Wipro,Economics,Positive,0.4,0.137,0,Stock market update: Fertilisers stocks down as market falls
605,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-down-as-market-falls/articleshow/114303974.cms,Wipro,Economics,Positive,0.4,0.199,0,Stock market update: Fertilisers stocks down as market falls
606,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-down-as-market-falls/articleshow/116237385.cms,Wipro,Economics,Positive,0.4,0.196,0,Stock market update: Fertilisers stocks down as market falls
607,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-down-as-market-falls/articleshow/116437901.cms,Wipro,Economics,Positive,0.4,0.199,0,Stock market update: Fertilisers stocks down as market falls
608,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-down-as-market-falls/articleshow/116799367.cms,Wipro,Economics,Positive,0.4,0.233,0,Stock market update: Fertilisers stocks down as market falls
609,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-down-as-market-falls/articleshow/117053673.cms,Wipro,Economics,Positive,0.4,0.215,0,Stock market update: Fertilisers stocks down as market falls
610,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-down-as-market-falls/articleshow/117106465.cms,Wipro,Economics,Positive,0.4,0.196,0,Stock market update: Fertilisers stocks down as market falls
611,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-down-as-market-falls/articleshow/118618964.cms,Wipro,Economics,Positive,0.4,0.188,0,Stock market update: Fertilisers stocks down as market falls
612,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-down-as-market-rises/articleshow/106574767.cms,Wipro,Economics,Positive,0.6,0.175,0,Stock market update: Fertilisers stocks down as market rises
613,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-down-as-market-rises/articleshow/107743350.cms,Wipro,Economics,Positive,0.6,0.114,0,Stock market update: Fertilisers stocks down as market rises
614,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-down-as-market-rises/articleshow/112525446.cms,Wipro,Economics,Positive,0.4,0.194,0,Stock market update: Fertilisers stocks down as market rises
615,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-down-as-market-rises/articleshow/113493550.cms,Wipro,Economics,Positive,0.4,0.233,0,Stock market update: Fertilisers stocks down as market rises
616,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-down-as-market-rises/articleshow/115071932.cms,Wipro,Economics,Positive,0.4,0.194,0,Stock market update: Fertilisers stocks down as market rises
617,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-down-as-market-rises/articleshow/117445573.cms,Wipro,Economics,Positive,0.4,0.2,0,Stock market update: Fertilisers stocks down as market rises
618,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-down-as-market-rises/articleshow/118592962.cms,Wipro,Economics,Positive,0.4,0.196,0,Stock market update: Fertilisers stocks down as market rises
619,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-down-as-market-rises/articleshow/118832439.cms,Wipro,Economics,Positive,0.4,0.153,0,Stock market update: Fertilisers stocks down as market rises
620,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-down-as-market-rises/articleshow/120541309.cms,Wipro,Economics,Positive,0.4,0.193,0,Stock market update: Fertilisers stocks down as market rises
621,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-mixed-as-market-rises/articleshow/115451693.cms,Wipro,Economics,Positive,0.4,0.222,0,Stock market update: Fertilisers stocks mixed as market rises
622,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-up-as-market-falls/articleshow/108695428.cms,Wipro,Economics,Positive,0.4,0.188,0,Stock market update: Fertilisers stocks up as market falls
623,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-up-as-market-falls/articleshow/111580396.cms,Wipro,Economics,Positive,0.4,0.203,0,Stock market update: Fertilisers stocks up as market falls
624,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-up-as-market-falls/articleshow/112620309.cms,Wipro,Economics,Positive,0.4,0.215,0,Stock market update: Fertilisers stocks up as market falls
625,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-up-as-market-falls/articleshow/115697228.cms,Wipro,Economics,Positive,0.4,0.195,0,Stock market update: Fertilisers stocks up as market falls
626,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-up-as-market-falls/articleshow/115757199.cms,Wipro,Economics,Positive,0.4,0.185,0,Stock market update: Fertilisers stocks up as market falls
627,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-up-as-market-falls/articleshow/119632793.cms,Wipro,Economics,Positive,0.4,0.213,0,Stock market update: Fertilisers stocks up as market falls
628,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-up-as-market-rises/articleshow/106749650.cms,Wipro,Economics,Positive,0.4,0.203,0,Stock market update: Fertilisers stocks up as market rises
629,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-up-as-market-rises/articleshow/107445563.cms,Wipro,Economics,Positive,0.4,0.192,0,Stock market update: Fertilisers stocks up as market rises
630,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-up-as-market-rises/articleshow/107476062.cms,Wipro,Economics,Positive,0.4,0.189,0,Stock market update: Fertilisers stocks up as market rises
631,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-up-as-market-rises/articleshow/111678219.cms,Wipro,Economics,Positive,0.4,0.204,0,Stock market update: Fertilisers stocks up as market rises
632,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-up-as-market-rises/articleshow/112566830.cms,Wipro,Economics,Positive,0.4,0.193,0,Stock market update: Fertilisers stocks up as market rises
633,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-up-as-market-rises/articleshow/114035683.cms,Wipro,Economics,Positive,0.475,0.145,0,Stock market update: Fertilisers stocks up as market rises
634,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-up-as-market-rises/articleshow/115002491.cms,Wipro,Economics,Positive,0.4,0.215,0,Stock market update: Fertilisers stocks up as market rises
635,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-up-as-market-rises/articleshow/115016644.cms,Wipro,Economics,Positive,0.6,0.126,0,Stock market update: Fertilisers stocks up as market rises
636,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-up-as-market-rises/articleshow/117287150.cms,Wipro,Economics,Positive,0.4,0.149,0,Stock market update: Fertilisers stocks up as market rises
637,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-up-as-market-rises/articleshow/119146310.cms,Wipro,Economics,Positive,0.4,0.2,0,Stock market update: Fertilisers stocks up as market rises
638,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-up-as-market-rises/articleshow/119207898.cms,Wipro,Economics,Positive,0.4,0.188,0,Stock market update: Fertilisers stocks up as market rises
639,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-up-as-market-rises/articleshow/119302706.cms,Wipro,Economics,Positive,0.4,0.233,0,Stock market update: Fertilisers stocks up as market rises
640,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-down-as-market-falls/articleshow/111580549.cms,Wipro,Economics,Positive,0.4,0.203,0,Stock market update: FMCG stocks down as market falls
641,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-down-as-market-falls/articleshow/113632677.cms,Wipro,Economics,Positive,0.4,0.2,0,Stock market update: FMCG stocks down as market falls
642,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-down-as-market-falls/articleshow/115072604.cms,Wipro,Economics,Positive,0.4,0.195,0,Stock market update: FMCG stocks down as market falls
643,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-down-as-market-falls/articleshow/116138476.cms,Wipro,Economics,Positive,0.6,0.112,0,Stock market update: FMCG stocks down as market falls
644,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-down-as-market-falls/articleshow/118320504.cms,Wipro,Economics,Positive,0.4,0.204,0,Stock market update: FMCG stocks down as market falls
645,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-down-as-market-falls/articleshow/118357653.cms,Wipro,Economics,Positive,0.4,0.2,0,Stock market update: FMCG stocks down as market falls
646,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-down-as-market-falls/articleshow/118628461.cms,Wipro,Economics,Positive,0.4,0.233,0,Stock market update: FMCG stocks down as market falls
647,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-down-as-market-falls/articleshow/118977935.cms,Wipro,Economics,Positive,0.4,0.233,0,Stock market update: FMCG stocks down as market falls
648,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-down-as-market-falls/articleshow/122896299.cms,Wipro,Economics,Positive,0.4,0.203,0,Stock market update: FMCG stocks down as market falls
649,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-down-as-market-rises/articleshow/111679417.cms,Wipro,Economics,Positive,0.4,0.204,0,Stock market update: FMCG stocks down as market rises
650,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-down-as-market-rises/articleshow/113478301.cms,Wipro,Economics,Positive,0.6,0.13,0,Stock market update: FMCG stocks down as market rises
651,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-down-as-market-rises/articleshow/113618292.cms,Wipro,Economics,Positive,0.4,0.13,0,Stock market update: FMCG stocks down as market rises
652,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-down-as-market-rises/articleshow/117444122.cms,Wipro,Economics,Positive,0.4,0.209,0,Stock market update: FMCG stocks down as market rises
653,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-up-as-market-falls/articleshow/108695155.cms,Wipro,Economics,Positive,0.4,0.197,0,Stock market update: FMCG stocks up as market falls
654,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-up-as-market-falls/articleshow/110861455.cms,Wipro,Economics,Positive,0.4,0.132,0,Stock market update: FMCG stocks up as market falls
655,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-up-as-market-falls/articleshow/114249086.cms,Wipro,Economics,Positive,0.4,0.201,0,Stock market update: FMCG stocks up as market falls
656,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-up-as-market-falls/articleshow/115698274.cms,Wipro,Economics,Positive,0.4,0.195,0,Stock market update: FMCG stocks up as market falls
657,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-up-as-market-falls/articleshow/116798487.cms,Wipro,Economics,Positive,0.4,0.233,0,Stock market update: FMCG stocks up as market falls
658,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-up-as-market-falls/articleshow/120368112.cms,Wipro,Economics,Positive,0.4,0.204,0,Stock market update: FMCG stocks up as market falls
659,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-up-as-market-rises/articleshow/112307555.cms,Wipro,Economics,Positive,0.6,0.124,0,Stock market update: FMCG stocks up as market rises
660,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-up-as-market-rises/articleshow/112567185.cms,Wipro,Economics,Positive,0.4,0.193,0,Stock market update: FMCG stocks up as market rises
661,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-up-as-market-rises/articleshow/112710805.cms,Wipro,Economics,Positive,0.4,0.233,0,Stock market update: FMCG stocks up as market rises
662,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-up-as-market-rises/articleshow/114033535.cms,Wipro,Economics,Positive,0.4,0.146,0,Stock market update: FMCG stocks up as market rises
663,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-up-as-market-rises/articleshow/117287529.cms,Wipro,Economics,Positive,0.4,0.147,0,Stock market update: FMCG stocks up as market rises
664,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-up-as-market-rises/articleshow/121109214.cms,Wipro,Economics,Positive,0.4,0.197,0,Stock market update: FMCG stocks up as market rises
665,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-falls/articleshow/106455001.cms,Wipro,Economics,Positive,0.6,0.13,0,Stock market update: Mining stocks down as market falls
666,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-falls/articleshow/107615877.cms,Wipro,Economics,Positive,0.475,0.16,0,Stock market update: Mining stocks down as market falls
667,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-falls/articleshow/108255872.cms,Wipro,Economics,Positive,0.4,0.197,0,Stock market update: Mining stocks down as market falls
668,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-falls/articleshow/111633916.cms,Wipro,Economics,Positive,0.4,0.233,0,Stock market update: Mining stocks down as market falls
669,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-falls/articleshow/113094247.cms,Wipro,Economics,Positive,0.4,0.213,0,Stock market update: Mining stocks down as market falls
670,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-falls/articleshow/114236921.cms,Wipro,Economics,Positive,0.4,0.14,0,Stock market update: Mining stocks down as market falls
671,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-falls/articleshow/115416289.cms,Wipro,Economics,Positive,0.4,0.215,0,Stock market update: Mining stocks down as market falls
672,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-falls/articleshow/116236554.cms,Wipro,Economics,Positive,0.475,0.195,0,Stock market update: Mining stocks down as market falls
673,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-falls/articleshow/116436543.cms,Wipro,Economics,Positive,0.4,0.199,0,Stock market update: Mining stocks down as market falls
674,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-falls/articleshow/116799905.cms,Wipro,Economics,Positive,0.4,0.233,0,Stock market update: Mining stocks down as market falls
675,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-falls/articleshow/117054204.cms,Wipro,Economics,Positive,0.4,0.215,0,Stock market update: Mining stocks down as market falls
676,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-falls/articleshow/117190443.cms,Wipro,Economics,Positive,0.6,0.095,0,Stock market update: Mining stocks down as market falls
677,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-falls/articleshow/117416516.cms,Wipro,Economics,Positive,0.4,0.131,0,Stock market update: Mining stocks down as market falls
678,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-falls/articleshow/118105839.cms,Wipro,Economics,Positive,0.4,0.208,0,Stock market update: Mining stocks down as market falls
679,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-falls/articleshow/118118381.cms,Wipro,Economics,Positive,0.4,0.193,0,Stock market update: Mining stocks down as market falls
680,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-falls/articleshow/118346018.cms,Wipro,Economics,Positive,0.4,0.144,0,Stock market update: Mining stocks down as market falls
681,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-falls/articleshow/118355870.cms,Wipro,Economics,Positive,0.4,0.2,0,Stock market update: Mining stocks down as market falls
682,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-falls/articleshow/118520225.cms,Wipro,Economics,Positive,0.4,0.197,0,Stock market update: Mining stocks down as market falls
683,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-falls/articleshow/118627331.cms,Wipro,Economics,Positive,0.4,0.233,0,Stock market update: Mining stocks down as market falls
684,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-falls/articleshow/118872508.cms,Wipro,Economics,Positive,0.4,0.186,0,Stock market update: Mining stocks down as market falls
685,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-rises/articleshow/107313737.cms,Wipro,Economics,Positive,0.4,0.186,0,Stock market update: Mining stocks down as market rises
686,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-rises/articleshow/110453761.cms,Wipro,Economics,Positive,0.475,0.148,0,Stock market update: Mining stocks down as market rises
687,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-rises/articleshow/111837801.cms,Wipro,Economics,Positive,0.4,0.202,0,Stock market update: Mining stocks down as market rises
688,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-rises/articleshow/113477938.cms,Wipro,Economics,Positive,0.6,0.17,0,Stock market update: Mining stocks down as market rises
689,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-rises/articleshow/113492266.cms,Wipro,Economics,Positive,0.4,0.233,0,Stock market update: Mining stocks down as market rises
690,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-rises/articleshow/113600511.cms,Wipro,Economics,Positive,0.4,0.233,0,Stock market update: Mining stocks down as market rises
691,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-rises/articleshow/117444933.cms,Wipro,Economics,Positive,0.475,0.2,0,Stock market update: Mining stocks down as market rises
692,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-rises/articleshow/118592846.cms,Wipro,Economics,Positive,0.4,0.196,0,Stock market update: Mining stocks down as market rises
693,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-rises/articleshow/119114349.cms,Wipro,Economics,Positive,0.4,0.233,0,Stock market update: Mining stocks down as market rises
694,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-mixed-as-market-falls/articleshow/115403066.cms,Wipro,Economics,Positive,0.4,0.136,0,Stock market update: Mining stocks mixed as market falls
695,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-falls/articleshow/107491510.cms,Wipro,Economics,Positive,0.4,0.233,0,Stock market update: Mining stocks up as market falls
696,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-falls/articleshow/110861633.cms,Wipro,Economics,Positive,0.4,0.146,0,Stock market update: Mining stocks up as market falls
697,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-falls/articleshow/111569093.cms,Wipro,Economics,Positive,0.4,0.14,0,Stock market update: Mining stocks up as market falls
698,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-falls/articleshow/111579826.cms,Wipro,Economics,Positive,0.4,0.203,0,Stock market update: Mining stocks up as market falls
699,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-falls/articleshow/112728036.cms,Wipro,Economics,Positive,0.4,0.2,0,Stock market update: Mining stocks up as market falls
700,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-falls/articleshow/113444293.cms,Wipro,Economics,Positive,0.4,0.199,0,Stock market update: Mining stocks up as market falls
701,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-falls/articleshow/115697368.cms,Wipro,Economics,Positive,0.4,0.195,0,Stock market update: Mining stocks up as market falls
702,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-falls/articleshow/115756435.cms,Wipro,Economics,Positive,0.4,0.133,0,Stock market update: Mining stocks up as market falls
703,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-rises/articleshow/107446737.cms,Wipro,Economics,Positive,0.4,0.193,0,Stock market update: Mining stocks up as market rises
704,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-rises/articleshow/108588440.cms,Wipro,Economics,Positive,0.4,0.233,0,Stock market update: Mining stocks up as market rises
705,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-rises/articleshow/110784605.cms,Wipro,Economics,Positive,0.475,0.204,0,Stock market update: Mining stocks up as market rises
