Index,News Source,URL,Parent entity,Child Entity,Sentiment,Weight,Confidence Score,Cost,Summary (upto 10 words)
245,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/d-streets-cooling-earnings-momentum-set-to-challenge-stock-rally/articleshow/111649549.cms,Tata Consultancy Services,Economics,Positive,0.3,0.078,0,D-Street's cooling earnings momentum set to challenge stock rally
246,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/deal-ramp-ups-may-support-tcs-performance-in-q4/articleshow/109219430.cms,Tata Consultancy Services,Economics,Positive,0.275,0.084,0,TCS likely to outdo peers with ramp-up in big deals
247,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/hcl-tech-q3-results-better-than-expected-here-are-6-major-takeaways-for-dalal-street/articleshow/106776704.cms,Tata Consultancy Services,Economics,Positive,0.3,0.037,0,HCL Tech Q3 results better-than-expected; here are 6 major takeaways
248,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/hcltech-revenue-up-10-7-in-q2-rakes-in-100m-from-ai-alone/articleshow/124540764.cms,Tata Consultancy Services,Economics,Positive,0.3,0.029,0,"HCLTech revenue up 10.7% in Q2, rakes in $100m from"
249,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/hcltech-wipro-results-today-top-watchlist-for-dalal-street-trading-strategy/articleshow/106749266.cms,Tata Consultancy Services,Economics,Positive,0.3,0.135,0,"HCLTech, Wipro results today: Top watchlist for Dalal Street, trading"
250,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/heat-wave-elections-in-india-create-unlikely-earnings-winners-and-losers/articleshow/111674874.cms,Tata Consultancy Services,Economics,Positive,0.45,0.028,0,"Heat wave, elections to create unlikely earnings winners and losers"
251,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/india-deal-lifts-tcs-q2-revenue/articleshow/114133737.cms,Tata Consultancy Services,Economics,Positive,0.55,0.095,0,India deal lifts TCS Q2 revenue
252,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/india-tech-valuations-put-to-the-test-as-global-headwinds-put-pressure-on-earnings/articleshow/106574641.cms,Tata Consultancy Services,Economics,Positive,0.675,0.184,0,India tech valuations put to the test as global headwinds
253,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/infosys-vs-tcs-q3-results-who-scored-better-on-all-parameters/articleshow/106734545.cms,Tata Consultancy Services,Economics,Positive,0.475,0.092,0,Infosys vs TCS Q3 Results: Who scored better on all
254,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/infosys-vs-tcs-who-is-poised-to-win-in-this-q4-it-battle/articleshow/109021910.cms,Tata Consultancy Services,Economics,Positive,0.475,0.165,0,Infosys vs TCS: Who is poised to win in this
255,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/infy-profit-surges-11-co-ups-full-yr-revenue-guidance/articleshow/117315434.cms,Tata Consultancy Services,Economics,Positive,0.55,0.099,0,Infy profit surges 11%; co ups full-yr revenue guidance
256,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/it-q4-preview-tech-giants-to-see-modest-quarter-all-eyes-on-fy25-guidance/articleshow/109059897.cms,Tata Consultancy Services,Economics,Positive,0.475,0.103,0,IT Q4 Preview: Tech giants to see modest quarter; all
257,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/q2-results-season-begins-this-week-with-tcs-ireda-dmart-check-out-the-earnings-calendar/articleshow/113981423.cms,Tata Consultancy Services,Economics,Positive,0.475,0.089,0,"Q2 results season begins this week with TCS, IREDA, DMart."
258,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/q3-results-today-hcl-tech-wipro-among-18-companies-to-announce-earnings/articleshow/106748173.cms,Tata Consultancy Services,Economics,Positive,0.475,0.051,0,"Q3 results today: HCL Tech, Wipro among 18 companies to"
259,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/q4-results-today-tcs-and-2-other-companies-will-announce-earnings-on-thursday/articleshow/120145055.cms,Tata Consultancy Services,Economics,Positive,0.475,0.056,0,Q4 results today: TCS and 2 other companies will announce
260,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/q4-results-today-what-to-expect-from-tcs-earnings/articleshow/109236057.cms,Tata Consultancy Services,Economics,Positive,0.475,0.132,0,Q4 Results Today: What to expect from TCS earnings?
261,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/strong-deal-momentum-by-tcs-shifts-focus-on-long-term-prospects-away-from-short-term-hiccups/articleshow/120170622.cms,Tata Consultancy Services,Economics,Positive,0.375,0.044,0,TCS’ strong deal momentum a counter to short-term worries
262,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/tcs-and-infosys-log-muted-sales-growth/articleshow/106743548.cms,Tata Consultancy Services,Economics,Negative,0.55,0.107,0,TCS and Infosys log muted sales growth
263,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/tcs-expected-to-show-marginal-revenue-growth-amid-currency-fluctuations/articleshow/122353474.cms,Tata Consultancy Services,Economics,Positive,0.475,0.046,0,TCS expected to show marginal revenue growth in Q1 amid
264,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/tcs-likely-to-log-2nd-straight-weak-quarter-amid-global-uncertainty-tariff-woes/articleshow/120144835.cms,Tata Consultancy Services,Economics,Negative,0.475,0.08,0,TCS likely to log 2nd straight weak quarter amid global
265,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/tcs-likely-to-report-sluggish-revenue-growth-in-q3-while-weaker-rupee-may-support-margin/articleshow/117058809.cms,Tata Consultancy Services,Economics,Positive,0.475,0.025,0,TCS’ operating efficiency to bring shine amid muted top-line show
266,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/tcs-maintains-headcount-momentum-but-profitability-takes-hit-amid-deal-ramp-ups/articleshow/114125672.cms,Tata Consultancy Services,Economics,Positive,0.375,0.025,0,"TCS clear of clouds for now, but rough weather ahead"
267,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/tcs-q1-results-cons-pat-up-6-at-rs-12760-crore-rs-11-per-share-dividend-declared/articleshow/122364627.cms,Tata Consultancy Services,Economics,Positive,0.75,0.152,0,TCS Q1 Results FY26: Cons PAT up 6% YoY at
268,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/tcs-q2-preview-revenue-may-grow-by-up-to-7-7-yoy-while-8-10-uptick-in-pat-seen/articleshow/114071007.cms,Tata Consultancy Services,Economics,Positive,0.475,0.074,0,TCS Q2 results preview: Revenue may grow by up to
269,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/tcs-q2-results-profit-rises-5-yoy-to-rs-11909-crore-misses-estimates/articleshow/114119023.cms,Tata Consultancy Services,Economics,Positive,0.475,0.214,0,"TCS Q2 Results: Profit rises 5% YoY to Rs 11,909"
270,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/tcs-q2-results-today-here-are-5-things-to-watch-out-for/articleshow/114102061.cms,Tata Consultancy Services,Economics,Positive,0.475,0.133,0,TCS Q2 results today: Here are 5 things to watch
271,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/tcs-q4-results-preview-constant-currency-revenue-may-drop-us-tariff-impact-fy26-outlook-in-focus/articleshow/120123671.cms,Tata Consultancy Services,Economics,Positive,0.475,0.136,0,TCS Q4 Results Preview: Constant currency revenue may drop; US
272,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/live-blog/tcs-q1-results-tata-consultancy-services-share-price-fy25-ireda-tata-elexi-q1-revenue-earning-profit-loss-dividend-report-date-time-10-july-2025/liveblog/122355023.cms,Tata Consultancy Services,Economics,Positive,0.9,0.097,0,TCS Q1 Results Live Updates: Net profit rises 6% to
273,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/mcap-of-7-of-top-10-most-valued-firms-climb-rs-65302-cr-tcs-icici-bank-biggest-gainers/articleshow/108176005.cms,Tata Consultancy Services,Economics,Positive,0.475,0.046,0,Mcap of 7 of top-10 most valued firms climb Rs
274,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/360-bse-500-stocks-bleed-in-august-65-lose-in-double-digits-maruti-kiocl-shine-with-up-to-28-jump/articleshow/123600039.cms,Tata Consultancy Services,Economics,Positive,0.4,0.038,0,"BSE 500: 360 stocks sink in August, 65 crash in"
275,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/5-of-top-10-valued-firms-add-rs-84559-crore-in-valuation-last-week-hul-major-gainer/articleshow/120250058.cms,Tata Consultancy Services,Economics,Positive,0.475,0.026,0,"5 of top 10 valued firms add Rs 84,559 crore"
276,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/accumulate-tcs-breakout-can-give-60-upside-analysts/articleshow/110479948.cms,Tata Consultancy Services,Economics,Positive,0.675,0.192,0,"Accumulate TCS, breakout can give 60% upside: Analysts"
277,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/adani-ports-12-other-stocks-with-israeli-links-in-spotlight-as-israel-iran-tensions-escalate/articleshow/121824445.cms,Tata Consultancy Services,Economics,Positive,0.55,0.081,0,"Adani Ports, 12 other stocks with Israeli links in spotlight"
278,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/banks-it-stocks-weigh-on-d-street-sensex-skids-528-points-nifty-below-23600/articleshow/117082982.cms,Tata Consultancy Services,Economics,Negative,0.55,0.097,0,"Market Wrap: Banks, IT stocks weigh on D-Street; Sensex skids"
279,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/block-deals-worth-over-rs-8364-crore-this-week-suzlon-energy-firstcry-infosys-among-stocks-with-major-action/articleshow/112588213.cms,Tata Consultancy Services,Economics,Positive,0.475,0.036,0,"Investor Frenzy: Block deals hit Rs 8,364 crore this week;"
280,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/bse-500-loses-rs-34-lakh-crore-in-m-cap-in-2025-so-far-lic-trent-among-worst-hit/articleshow/118385054.cms,Tata Consultancy Services,Economics,Positive,0.475,0.064,0,BSE 500 loses Rs 34 lakh crore in m-cap in
281,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/budget-in-mind-d-st-bulls-cross-historic-milestone/articleshow/111327068.cms,Tata Consultancy Services,Economics,Positive,0.3,0.034,0,"Budget in mind, D-St bulls cross 'historic' milestone"
282,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/chock-a-block-rs-55000-crore-mega-stock-deals-counting/articleshow/108631425.cms,Tata Consultancy Services,Economics,Positive,0.55,0.08,0,"Chock-a-Block: Rs 55,000 crore mega stock deals & counting"
283,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/clsa-downgrade-of-tcs-hcl-tech-sparks-selloff-in-it-stocks/articleshow/108228875.cms,Tata Consultancy Services,Economics,Positive,0.475,0.064,0,"CLSA downgrade of TCS, HCL Tech sparks selloff in IT"
284,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/coforge-wipro-and-other-it-stocks-fall-up-to-5-amid-escalating-u-s-china-trade-tensions/articleshow/120115342.cms,Tata Consultancy Services,Economics,Positive,0.375,0.111,0,"Coforge, Wipro and other IT stocks fall up to 5%"
285,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/contra-view-h1-b-visa-blow-can-be-margin-boon-for-it-companies-whats-next-for-tech-stocks/articleshow/124047641.cms,Tata Consultancy Services,Economics,Positive,0.475,0.033,0,Contra view: H1-B visa blow can be margin boon for
286,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/eight-of-top-10-most-valued-firms-saw-combined-rs-1-60-lakh-cr-erosion-in-mkt-valuation-last-week/articleshow/121074127.cms,Tata Consultancy Services,Economics,Positive,0.475,0.042,0,Eight of top-10 most-valued firms saw combined Rs 1.60 lakh
287,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/equity-investors-wealth-erodes-by-rs-8-88-lakh-cr-in-two-days/articleshow/120621994.cms,Tata Consultancy Services,Economics,Neutral,0.3,1.0,0,Equity investors' wealth erodes by Rs 8.88 lakh cr in
288,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/from-cyient-to-tcs-49-it-stocks-see-fii-selling-amid-year-long-slump-do-you-own-any/articleshow/125970165.cms,Tata Consultancy Services,Economics,Positive,0.475,0.077,0,"From Cyient to TCS, 49 IT stocks see FII selling"
289,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/goldman-cautious-on-it-inc-amid-us-macro-worries-reduces-target-prices/articleshow/119689646.cms,Tata Consultancy Services,Economics,Negative,0.55,0.083,0,"32% target price slash! Goldman flags big risks for TCS,"
290,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/hcl-tcs-and-other-it-stocks-drop-up-to-2-amid-tariff-jitters-ahead-of-us-inflation-data/articleshow/119635548.cms,Tata Consultancy Services,Economics,Negative,1.0,0.11,0,"HCL, TCS, and other IT stocks drop up to 2%"
291,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/hcl-tcs-and-other-it-stocks-rise-up-to-2-after-trump-eases-tariff-worries/articleshow/119457290.cms,Tata Consultancy Services,Economics,Positive,0.475,0.05,0,"HCL, TCS, and other IT stocks rise up to 2%"
292,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/hcl-technologies-outperforms-tcs-in-revenue-growth-despite-profitability-challenges/articleshow/122474377.cms,Tata Consultancy Services,Economics,Positive,0.675,0.182,0,HCL Technologies outperforms TCS in revenue growth despite profitability challenges
293,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/how-will-tcs-layoffs-affect-indias-real-estate-sector/articleshow/122962919.cms,Tata Consultancy Services,Economics,Neutral,0.475,1.0,0,How will TCS layoffs affect India's real estate sector?
294,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/icici-bank-shares-hit-record-high-m-cap-tops-rs-9-lakh-crore-mark/articleshow/113453906.cms,Tata Consultancy Services,Economics,Positive,0.375,0.041,0,"ICICI Bank shares hit record high, m-cap tops Rs 9"
295,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/icici-bank-tops-ubs-to-become-18th-most-valuable-lender-globally/articleshow/111264358.cms,Tata Consultancy Services,Economics,Neutral,0.475,1.0,0,ICICI Bank tops UBS to become 18th most valuable lender
296,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/indian-block-trades-are-headed-toward-best-quarter-in-14-years/articleshow/108664277.cms,Tata Consultancy Services,Economics,Positive,0.375,0.047,0,Best quarter in 14 years: Block trades raise $7.1 bn
297,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/infosys-buyback-makes-it-stocks-break-5-day-losing-streak-should-you-buy-or-sell/articleshow/123778689.cms,Tata Consultancy Services,Economics,Positive,0.475,0.068,0,Infosys buyback makes IT stocks break 5-day losing streak. Should
298,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/infosys-tcs-among-major-laggards-as-m-cap-of-6-leading-firms-shrinks-by-rs-1-71-lakh-crore/articleshow/117367501.cms,Tata Consultancy Services,Economics,Positive,0.475,0.035,0,"Infosys, TCS among major laggards as m-cap of 6 leading"
299,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/infosys-vs-tcswho-felt-winter-chills-stronger-than-the-other-in-q3/articleshow/106501482.cms,Tata Consultancy Services,Economics,Positive,0.475,0.172,0,Infosys vs TCS: Who felt winter chills stronger than the
300,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/infosys-wipro-other-it-stocks-fall-up-to-3-as-tcs-job-cuts-deepen-concerns-over-sector-slowdown/articleshow/122946567.cms,Tata Consultancy Services,Economics,Negative,0.475,0.089,0,"Infosys, Wipro, other IT stocks fall up to 3% as"
301,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/infosys-wipro-other-it-stocks-in-focus-after-adrs-decline-following-weak-tcs-q4-results/articleshow/120188755.cms,Tata Consultancy Services,Economics,Positive,0.475,0.055,0,"Infosys, Wipro, other IT stocks in focus after ADRs decline"
302,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/investors-wealth-climbs-rs-21-lakh-cr-in-two-days-of-stock-market-recovery/articleshow/110773422.cms,Tata Consultancy Services,Economics,Neutral,0.375,1.0,0,Investors' wealth climbs Rs 21 lakh cr in two days
303,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/iran-israel-war-14-indian-listed-companies-with-an-israeli-connection/articleshow/113900268.cms,Tata Consultancy Services,Economics,Neutral,0.475,1.0,0,Iran-Israel war: 14 Indian-listed companies with an Israeli connection
304,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/israel-iran-conflict-q4-earnings-among-11-factors-that-will-steer-d-street-this-week/articleshow/109282213.cms,Tata Consultancy Services,Economics,Positive,0.55,0.087,0,"Israel-Iran conflict, Q4 earnings among 11 factors that will steer"
305,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/it-bluechips-drag-sensex-over-400-points-lower-nifty-below-21950/articleshow/108694346.cms,Tata Consultancy Services,Economics,Positive,0.475,0.055,0,"IT bluechips drag Sensex over 400 points lower, Nifty below"
306,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/it-giants-add-22-billion-to-market-cap-in-just-2-days/articleshow/106862587.cms,Tata Consultancy Services,Economics,Positive,0.45,0.052,0,IT giants add $22 billion to market cap in just
307,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/it-stocks-jump-up-to-5-led-by-midcap-coforge-can-the-sector-shed-its-2-year-underperformance/articleshow/113224115.cms,Tata Consultancy Services,Economics,Positive,0.55,0.045,0,"IT stocks jump up to 5%, led by midcap Coforge."
308,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/it-stocks-rally-up-to-8-heres-what-is-fueling-the-surge/articleshow/123801466.cms,Tata Consultancy Services,Economics,Positive,0.475,0.111,0,IT stocks rally up to 8%: Here’s what is fueling
309,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/jpmorgan-downgrades-hcl-tech-slashes-target-prices-across-indian-it-on-muted-fy26-growth-outlook/articleshow/119896294.cms,Tata Consultancy Services,Economics,Positive,0.475,0.032,0,"JPMorgan downgrades HCL Tech, slashes target prices across Indian IT"
310,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/lack-of-ai-is-reducing-indian-software-stocks-heft-as-tech-bets/articleshow/110193228.cms,Tata Consultancy Services,Economics,Positive,0.475,0.022,0,AI-led tech craze leaves mega Indian software stocks in the
311,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/loading-recession-6-market-bugs-crash-it-stocks-rs-88000-crore-deleted/articleshow/118960099.cms,Tata Consultancy Services,Economics,Negative,0.55,0.155,0,"Loading... recession? 6 market bugs crash IT stocks, Rs 88,000"
312,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/ltim-infosys-lead-it-rally-as-stocks-rise-nearly-5-after-tcs-q3-beat/articleshow/117106757.cms,Tata Consultancy Services,Economics,Positive,0.475,0.135,0,"LTIM, Infosys lead IT rally as stocks rise nearly 5%"
313,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/m-cap-of-6-of-top-10-most-valued-firms-surges-rs-1-18-lakh-crore-hdfc-bank-airtel-biggest-gainers/articleshow/118083368.cms,Tata Consultancy Services,Economics,Neutral,0.475,1.0,0,M-cap of 6 of top-10 most-valued firms surges Rs 1.18
314,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/m-cap-of-7-of-top-10-most-valued-firms-jumps-by-rs-1-55-lakh-cr-reliance-tcs-shine/articleshow/124823225.cms,Tata Consultancy Services,Economics,Positive,0.475,0.046,0,M-cap of 7 of top-10 most valued firms jumps by
315,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/m-cap-of-five-of-top-10-most-valued-firms-jumps-rs-85582-crore-lic-biggest-gainer/articleshow/111033403.cms,Tata Consultancy Services,Economics,Positive,0.475,0.025,0,M-cap of five of top-10 most valued firms jumps Rs
316,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/m-cap-of-nine-of-top-10-most-valued-firms-jumps-rs-2-89-lakh-crore-reliance-biggest-winner/articleshow/111375859.cms,Tata Consultancy Services,Economics,Positive,0.475,0.023,0,M-cap of nine of top-10 most valued firms jumps Rs
317,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/m-cap-of-seven-of-top-10-valued-firms-jumps-rs-2-10-lakh-crore-ril-tcs-major-winners/articleshow/118816644.cms,Tata Consultancy Services,Economics,Positive,0.475,0.081,0,M-cap of seven of top-10 valued firms jumps Rs 2.10
318,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/market-wrap-sensex-nifty-end-in-red-after-recording-lifetime-highs-as-infosys-tcs-trigger-fall/articleshow/113457309.cms,Tata Consultancy Services,Economics,Negative,0.475,0.089,0,"Market Wrap: Sensex, Nifty end in red after recording lifetime"
319,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/markets-on-bullback-no-pullback-from-80000-milestone/articleshow/111500597.cms,Tata Consultancy Services,Economics,Positive,0.475,0.019,0,"Markets on bullback, no pullback from 80,000 milestone"
320,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/mcap-of-4-most-valued-firms-jumps-rs-2-18-lakh-cr-lic-sbi-lead-gainers/articleshow/107597902.cms,Tata Consultancy Services,Economics,Positive,0.475,0.046,0,Mcap of 4 most valued firms jumps Rs 2.18 lakh
321,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/mcap-of-5-of-top-10-firms-tanks-rs-2-23-lakh-crore-reliance-lic-biggest-laggards/articleshow/108562649.cms,Tata Consultancy Services,Economics,Neutral,0.475,0.953,0,Mcap of 5 of top 10 firms tanks Rs 2.23
322,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/mcap-of-6-of-top-10-most-valued-firms-erode-rs-1-55-lakh-cr-reliance-biggest-laggard/articleshow/115136515.cms,Tata Consultancy Services,Economics,Negative,0.475,0.025,0,Mcap of 6 of top-10 most-valued firms erode Rs 1.55
323,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/mcap-of-7-of-top-10-most-valued-firms-climbs-by-rs-96201-cr-reliance-bajaj-finance-biggest-winners/articleshow/125669123.cms,Tata Consultancy Services,Economics,Positive,0.475,0.026,0,Mcap of 7 of top-10 most valued firms climbs by
324,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/mcap-of-7-of-top-10-most-valued-firms-climbs-rs-71301-crore-bharti-airtel-shines/articleshow/108362830.cms,Tata Consultancy Services,Economics,Positive,0.475,0.032,0,Mcap of 7 of top-10 most valued firms climbs Rs
325,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/mcap-of-7-of-top-10-most-valued-firms-jump-rs-1-72-lakh-cr-tcs-steals-show/articleshow/111725973.cms,Tata Consultancy Services,Economics,Positive,0.475,0.113,0,M-cap of 7 of top-10 most valued firms soars Rs
326,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/mcap-of-7-of-top-10-most-valued-firms-surges-rs-1-28-lakh-cr-ril-airtel-biggest-gainers/articleshow/125517544.cms,Tata Consultancy Services,Economics,Positive,0.475,0.025,0,Mcap of 7 of top-10 most valued firms surges Rs
327,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/mcap-of-eight-of-top-10-most-valued-firms-climb-rs-2-90-lakh-crore-reliance-shines/articleshow/107397459.cms,Tata Consultancy Services,Economics,Positive,0.475,0.038,0,Mcap of eight of top-10 most valued firms climb Rs
328,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/mcap-of-eight-of-top-10-most-valued-firms-erodes-by-rs-3-lakh-cr-tcs-hit-hard/articleshow/118660550.cms,Tata Consultancy Services,Economics,Positive,0.475,0.115,0,Mcap of eight of top-10 most valued firms erodes by
329,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/mcap-of-eight-of-top-10-most-valued-firms-erodes-rs-1-65-lakh-cr-tcs-hit-hard/articleshow/118504186.cms,Tata Consultancy Services,Economics,Positive,0.475,0.052,0,Mcap of eight of top-10 most valued firms erodes Rs
330,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/mcap-of-five-of-top-10-most-valued-firms-declines-rs-93k-cr-infosys-tcs-hit-hard/articleshow/119068992.cms,Tata Consultancy Services,Economics,Positive,0.475,0.048,0,Mcap of five of top-10 most valued firms declines Rs
331,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/mcap-of-nine-of-top-10-most-valued-firms-jump-rs-2-lakh-cr-bharti-airtel-sparkles/articleshow/113362241.cms,Tata Consultancy Services,Economics,Positive,0.475,0.029,0,M-cap of 9 of top 10 most valued firms jumps
332,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/mcap-of-nine-of-top-10-most-valued-firms-surges-rs-2-29-lakh-cr-lic-biggest-winner/articleshow/115860687.cms,Tata Consultancy Services,Economics,Positive,0.4,0.027,0,Mcap of nine of top-10 most valued firms surges Rs
333,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/mcap-of-seven-of-top-10-most-valued-firms-jumps-by-rs-1-18-lakh-cr-sbi-airtel-biggest-winners/articleshow/124024393.cms,Tata Consultancy Services,Economics,Positive,0.475,0.037,0,Mcap of seven of top-10 most valued firms jumps by
334,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/mcap-of-three-of-top-10-most-valued-firms-jumps-rs-1-06-lakh-cr-hdfc-bank-icici-bank-shine/articleshow/111203806.cms,Tata Consultancy Services,Economics,Positive,0.475,0.032,0,Mcap of three of top-10 most valued firms jumps Rs
335,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/mphasis-infosys-other-it-stocks-slide-up-to-3-ahead-of-trumps-tariff-verdict/articleshow/119847949.cms,Tata Consultancy Services,Economics,Positive,0.475,0.072,0,"Mphasis, Infosys, other IT stocks slide up to 3% ahead"
336,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/nifty-12-down-from-peak-bnp-paribas-sets-25500-target-for-c25-lists-18-top-buy-ideas/articleshow/117453954.cms,Tata Consultancy Services,Economics,Positive,0.55,0.152,0,"Nifty 12% down from peak. BNP Paribas sets 25,500 target"
337,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/nifty-logs-negative-returns-7-times-in-january-over-10-years-seasonality-unfavourable-for-fiis-too/articleshow/116817717.cms,Tata Consultancy Services,Economics,Positive,0.4,0.104,0,Nifty logs negative returns 7 times in January over 10
338,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/nifty-to-hit-23400-by-june-buy-on-dips-in-pre-election-rally-icici-direct/articleshow/107357902.cms,Tata Consultancy Services,Economics,Positive,0.475,0.056,0,"Nifty to hit 23,400 by June, buy on dips in"
